"region","SPECIES_QUALIFIED","SQ_CU_NAME","FULL_CU_IN","cuid","arrival_50","mu_spawn_50","sd_spawn_50","start_spawn_50","end_spawn_50","n.arrival","n.sd","n.peak"
"Fraser","SEL","SEL ALOUETTE_EARLY SUMMER<<EXTIRPATED>>","SEL-03-07",NA,239.638711936839,309.044583735169,7.7357140112632,293.873245719004,324.189967196862,0,0,1
"Fraser","SEL","SEL ANDERSON/SETON-EARLY SUMMER TIMING","SEL-06-01",719,225.802980337002,246.427426025161,10.4590016629821,225.927388668281,266.926671902845,78,2,99
"Skeena","SEL","SEL ASITIKA","SEL-22-01",190,240.254353599251,267.007603867556,7.32361824316963,252.65330456575,281.36208638804,19,65,33
"Haida Gwaii","SEL","SEL AWUN","SEL-17-02",820,149.239254280408,262.791268243589,7.18945472952811,248.700119740445,276.882446626366,44,88,44
"Skeena","SEL","SEL AZUKLOTZ","SEL-22-02",191,231.996526914645,254.105716535281,7.69443253287092,239.024515110731,269.186792313753,23,92,53
"Skeena","SEL","SEL BABINE","SEL-21-02",180,220.314417680755,245.963059078257,9.73304488064324,226.886292998261,265.039863125177,412,1587,810
"Central Coast","SEL","SEL BACKLAND","SEL-18-01",529,196.481145856449,252.261207549507,11.7940059914243,229.145038064551,275.377411164221,25,52,30
"Central Coast","SEL","SEL BANKS","SEL-19-01",540,177.845546215388,269.555473050611,7.91705466893641,254.037720372308,285.073045414485,18,36,19
"Skeena","SEL","SEL BEAR","SEL-22-03",192,238.677773330369,258.619833480508,7.45893535319862,244.000340684442,273.239418476308,47,185,95
"Central Coast","SEL","SEL BLOOMFIELD","SEL-19-02",541,211.240582958032,246.582981938087,7.48536304920367,231.911691265326,261.254272392658,39,93,47
"Central Coast","SEL","SEL BOLTON CREEK","SEL-19-03",542,173.875213242126,256.864853224565,10.5692257159795,236.149683592487,277.5808472221,6,11,5
"Central Coast","SEL","SEL BONILLA","SEL-19-04",543,176.567949350143,272.96167621871,9.1703905298433,254.987824147604,290.935651140283,18,39,28
"Central Coast","SEL","SEL BORROWMAN CREEK","SEL-19-05",544,207.657476198182,268.824692519716,7.18320411409163,254.745651143891,282.904041044267,28,38,19
"Fraser","SEL","SEL BOWRON-EARLY SUMMER TIMING","SEL-07-01",735,218.408670069429,244.655688070542,7.90827761297106,229.155512903952,260.15567725226,47,2,86
"Skeena","SEL","SEL BOWSER","SEL-24-01",420,206.817660790087,244.985593108487,11.504072109272,222.437579264585,267.533778084841,21,42,21
"Skeena","SEL","SEL BULKLEY","SEL-21-03",181,217.561799187735,244.423089783029,8.33352587473631,228.08918682862,260.756437711253,1,12,6
"Central Coast","SEL","SEL CANOONA","SEL-18-02",532,188.02500417163,271.688003225033,7.89352890336784,256.216469686178,287.159311084948,44,71,36
"Fraser","SEL","SEL CARIBOO-SUMMER TIMING","SEL-06-18",NA,239.633844122077,257.84296645632,7.66617141664371,242.813306260243,272.883280801921,0,0,6
"Vancouver Island & Mainland Inlets","SEL","SEL CECILIA","SEL-13-03",947,166.33496627261,240.962477168951,14.4291887714314,212.681312007691,269.243954278309,4,7,4
"Vancouver Island & Mainland Inlets","SEL","SEL CHEEWAT","SEL-13-04",948,59.6891478626838,283.355865248195,6.40623410270375,270.799506096401,295.912339036427,18,33,16
"Fraser","SEL","SEL CHILKO-EARLY SUMMER TIMING","SEL-06-02",720,239.622993549666,258.946234478683,7.78108622420282,243.7013012731,274.19630217356,0,0,18
"Fraser","SEL","SEL CHILKO-SUMMER TIMING","SEL-06-03",721,227.616822156613,268.267394240452,7.67282305936589,253.223335207405,283.308659255421,61,0,84
"Fraser","SEL","SEL CHILLIWACK-EARLY SUMMER TIMING","SEL-03-01",711,217.801577635192,240.602269625973,7.78644432215082,225.334690607289,255.860322220772,14,0,51
"Vancouver Island & Mainland Inlets","SEL","SEL CLAYOQUOT","SEL-13-05",949,273.402899215637,314.558567435836,7.120094286467,300.603093823837,328.513936783486,23,77,26
"Nass","SEL","SEL CLEMENTS","SEL-23-01",418,181.017056097481,218.188659908493,11.4723388873252,195.702825713232,240.674067411698,17,68,34
"Fraser","SEL","SEL CULTUS-LATE TIMING","SEL-03-02",712,265.674816953181,328.064401802829,7.75192752005189,312.863060916056,343.259943073372,50,0,52
"Central Coast","SEL","SEL CURTIS INLET","SEL-19-11",550,185.785335190728,263.81281694863,10.1450089308382,243.928665941769,283.696966466709,25,42,31
"Central Coast","SEL","SEL DALLAIN CREEK","SEL-19-12",551,207.307080255595,268.006168462636,7.65278968732354,253.006218672542,283.004536175871,3,2,1
"Nass","SEL","SEL DAMDOCHAX/WINIMASIK","SEL-24-02",421,207.51618672282,249.403084605627,7.2048973085268,235.281468245274,263.524768896945,32,66,38
"Skeena","SEL","SEL DAMSHILGWIT","SEL-22-04",193,223.69964653173,253.352619170552,8.67363277520846,236.352184209108,270.352945719209,10,18,9
"Central Coast","SEL","SEL DEER","SEL-19-13",552,220.556363194311,273.477630183641,8.37163604892557,257.069082793658,289.885780003018,14,27,15
"Vancouver Island & Mainland Inlets","SEL","SEL DESERTED","SEL-13-06",950,275.291714002806,288.53015530817,9.69201392198233,269.533928860696,307.52630137241,6,7,4
"Central Coast","SEL","SEL DEVON","SEL-19-14",553,181.363482604433,268.748255390245,7.59938815302807,253.85376539614,283.642844878589,28,52,35
"Central Coast","SEL","SEL DOME","SEL-18-03",533,239.033528949012,269.718136082001,8.24771483087345,253.513192720296,285.931721156231,3,0,0
"Central Coast","SEL","SEL DOUGLAS CREEK","SEL-19-15",554,196.01520429585,225.676881280243,10.7947103894787,204.519218499809,246.834478733786,2,17,9
"Skeena","SEL","SEL ECSTALL/LOWER","SEL-20-04",174,176.184612007607,258.210441285011,5.40635972785787,247.613929232168,268.806539780903,8,17,8
"Central Coast","SEL","SEL ELSIE/HOY","SEL-19-17",556,214.631533109153,252.448943519119,10.2835502054651,232.293433396824,272.604802728264,14,35,17
"Central Coast","SEL","SEL END HILL CREEK","SEL-19-18",557,171.766941981106,269.723832139032,8.73909845034084,252.595178611884,286.852457568377,16,29,14
"Central Coast","SEL","SEL EVELYN","SEL-18-04",534,200.479213183595,253.550503690191,11.2104261348924,231.57804348715,275.522861989654,49,123,58
"Central Coast","SEL","SEL EVINRUDE INLET","SEL-19-19",558,189.20979415597,263.835498749086,8.1888588175396,247.785350518027,279.885797245708,10,20,10
"Haida Gwaii","SEL","SEL FAIRFAX","SEL-17-03",821,186.166013739484,215.899975460983,8.91056772609453,198.435373086565,233.364695081316,19,28,13
"Vancouver Island & Mainland Inlets","SEL","SEL FAIRY","SEL-13-07",951,222.99122450345,288.774062673365,7.12290764233711,274.813274599181,302.734756385882,25,45,22
"Central Coast","SEL","SEL FANNIE COVE","SEL-19-10",549,191.353766840081,287.570678969052,10.3479460907882,267.28874935397,307.852535515685,20,35,18
"Fraser","SEL","SEL FRANCOIS-EARLY SUMMER TIMING","SEL-06-04",NA,231.671731980069,250.782205919238,5.10193196818283,240.782482914147,260.781841525038,15,6,21
"Fraser","SEL","SEL FRANCOIS-LATE TIMING","SEL-06-05",NA,239.620435561986,263.498976892298,7.80799919680518,248.1988185951,278.794859234041,0,0,1
"Fraser","SEL","SEL FRANCOIS/FRASER-SUMMER TIMING","SEL-06-07",725,237.900187901949,262.334777324589,2.55060006723474,257.335236818283,267.334554793137,85,2,110
"Fraser","SEL","SEL FRASER RIVER MIGRATORY COUNTS<<BIN>>","SEL-03-xx",NA,259.61942258938,289.065746334325,10.1277713596378,269.215440633695,308.91579932283,15,20,37
"Fraser","SEL","SEL FRASER-EARLY SUMMER TIMING","SEL-06-06",753,234.670660330042,246.113830759094,6.63301433558669,233.113329000082,259.114622755342,53,8,55
"Nass","SEL","SEL FRED WRIGHT","SEL-24-03",422,228.030107242211,252.977348620937,9.21262664162442,234.920434019747,271.034246388704,27,62,31
"Central Coast","SEL","SEL FREEDA/BRODIE","SEL-19-20",559,220.777949822164,270.468451502306,4.07941498911411,262.473191639665,278.46347161332,10,7,9
"Vancouver Island & Mainland Inlets","SEL","SEL FULMORE","SEL-11-01",927,160.300162277679,265.185554560641,16.823828363864,232.21083682819,298.16042165557,18,31,15
"Vancouver Island & Mainland Inlets","SEL","SEL GREAT CENTRAL/SPROAT<<BIN>>","SEL-13-xx",NA,131.390814613277,297.85879223637,14.3034856528543,269.823975065626,325.893563800806,12,25,12
"Fraser","SEL","SEL HARRISON-DOWNSTREAM MIGRATING-LATE TIMING","SEL-03-03",713,245.766525866108,264.747529014097,9.16574459371044,246.782617867007,282.712197263491,86,56,152
"Fraser","SEL","SEL HARRISON-UPSTREAM MIGRATING-LATE TIMING","SEL-03-04",714,277.171832192882,295.751481141932,15.5611138759753,265.251557999431,326.251678969874,88,6,118
"Central Coast","SEL","SEL HARTLEY BAY","SEL-19-21",560,215.960178848028,268.993048232326,10.0197012507573,249.35448667069,288.631908969445,42,83,42
"Vancouver Island & Mainland Inlets","SEL","SEL HENDERSON","SEL-13-09",953,236.125648759663,287.714066710881,13.084749101626,262.067847151289,313.360098705101,21,72,37
"Vancouver Island & Mainland Inlets","SEL","SEL HESQUIAT","SEL-13-10",954,255.60449045297,297.202868050262,10.187548294951,277.235431170666,317.170262001828,9,18,10
"Central Coast","SEL","SEL HEVENOR INLET","SEL-19-22",561,173.56205640568,265.007983254357,9.05684679321497,247.256839836894,282.758607394885,4,4,2
"Vancouver Island & Mainland Inlets","SEL","SEL HEYDON","SEL-11-02",928,178.316229128478,220.511381065142,9.86209046327501,201.181814875031,239.840867528037,26,41,20
"Central Coast","SEL","SEL HIGGINS LAGOON","SEL-19-23",562,179.398414851443,264.671395771286,7.65351190577507,249.670380775326,279.672398385297,3,6,3
"Vancouver Island & Mainland Inlets","SEL","SEL HOBITON","SEL-13-11",955,126.738843168812,280.805284150399,11.6812660272581,257.910350086999,303.700488577662,24,38,19
"Vancouver Island & Mainland Inlets","SEL","SEL IDA/BONANZA","SEL-12-01",937,240.523571902203,280.763677410014,7.84039548293013,265.396624698787,296.130948623486,4,13,7
"Fraser","SEL","SEL INDIAN/KRUGER-EARLY SUMMER TIMING","SEL-07-02",NA,237.511461773678,249.545682714388,7.66146608646049,234.53140020252,264.549603547346,2,0,3
"Haida Gwaii","SEL","SEL JALUN","SEL-17-04",822,137.949039110932,245.276649795119,10.3243880360599,225.040603081049,265.512628114029,17,34,17
"Vancouver Island & Mainland Inlets","SEL","SEL JANSEN","SEL-13-12",956,189.872010676586,216.689807075496,14.6271126991405,188.020967451806,245.358677998326,7,46,21
"Skeena","SEL","SEL JOHANSON","SEL-22-05",194,205.727535277406,250.104378407616,5.63489078250052,239.060137462567,261.148732354169,3,32,18
"Skeena","SEL","SEL JOHNSTON","SEL-20-05",175,210.22741803352,258.959458843222,9.18739807779359,240.95221613499,276.966664010449,16,48,26
"Central Coast","SEL","SEL KADJUSDIS RIVER","SEL-19-24",563,184.779440197679,279.427491477076,9.55860041067496,260.692314033865,298.162334579436,22,49,26
"Central Coast","SEL","SEL KAINET CREEK","SEL-18-05",535,194.705255879738,269.331834326408,12.0647744466217,245.684710706354,292.978695523238,27,51,28
"Vancouver Island & Mainland Inlets","SEL","SEL KAKWEIKEN","SEL-11-03",929,211.299832749874,272.121444315659,9.07720919197494,254.330046061258,289.912810644648,18,33,16
"Fraser","SEL","SEL KAMLOOPS-EARLY SUMMER TIMING","SEL-10-01",740,232.690822067989,252.749151984882,6.54920739283567,239.912679935427,265.585617612708,113,29,227
"Vancouver Island & Mainland Inlets","SEL","SEL KANIM","SEL-13-13",957,75.2496035552494,156.050724104433,23.2142611139526,110.549687474554,201.549759669075,1,2,1
"Central Coast","SEL","SEL KDELMASHAN CREEK","SEL-19-25",564,181.454196308437,253.805790125477,7.95468213903249,238.214368643058,269.396951953506,18,44,22
"Central Coast","SEL","SEL KEECHA","SEL-19-26",565,189.554961883857,271.867037581787,6.39574039994773,259.331621362608,284.402863367068,20,31,21
"Vancouver Island & Mainland Inlets","SEL","SEL KENNEDY","SEL-13-14",958,244.588288397946,293.720283174763,8.23102604282118,277.587457339586,309.853166907159,63,180,71
"Central Coast","SEL","SEL KENT INLET LAGOON CREEK","SEL-19-27",566,202.796737912973,272.929725589299,6.72778634684482,259.742826857976,286.116198294392,10,5,7
"Central Coast","SEL","SEL KENZUWASH CREEKS","SEL-19-28",567,165.444010470376,264.006624313005,12.8401547767343,238.839594436107,289.173514477014,3,6,3
"Central Coast","SEL","SEL KESWAR CREEK","SEL-19-29",568,170.25369811146,259.836967857125,8.73741436381986,242.711421105024,276.96262747706,9,16,8
"Central Coast","SEL","SEL KILDIDT CREEK","SEL-19-30",569,204.471725129874,277.973222349715,7.65357641907265,262.971864758363,292.973628279821,2,2,1
"Central Coast","SEL","SEL KILDIDT LAGOON CREEK","SEL-19-31",570,191.078289382273,277.972842919384,7.65244520443692,262.974855902725,292.972325206671,1,2,1
"Central Coast","SEL","SEL KIMSQUIT","SEL-18-06",536,187.962470659982,297.523886541004,17.3153225468683,263.585746612807,331.462125547592,24,48,24
"Central Coast","SEL","SEL KISAMEET","SEL-19-32",571,191.647889627111,285.248047510685,9.98423447773838,265.678999433695,304.817440350538,14,36,18
"Central Coast","SEL","SEL KITKIATA","SEL-18-07",537,196.82496694512,267.949826167185,8.60093929249198,251.092003862473,284.807579695924,37,67,35
"Central Coast","SEL","SEL KITLOPE","SEL-18-08",538,192.437350418676,241.277753990225,10.9570838141667,219.801744070421,262.753563263263,47,120,59
"Skeena","SEL","SEL KITSUMKALUM","SEL-20-06",176,236.273502014557,273.261419117615,12.8130645926507,248.147738410364,298.375051497276,133,362,173
"Skeena","SEL","SEL KITWANCOOL","SEL-21-05",183,205.607144204696,246.221583357843,11.4217808366755,223.83474339418,268.608035490265,11,22,10
"Skeena","SEL","SEL KLUATANTAN","SEL-22-06",195,228.452639751719,247.512649773517,11.7347818027077,224.513007494019,270.513274088231,1,4,2
"Skeena","SEL","SEL KLUAYAZ","SEL-22-07",196,223.7830212998,252.668846389799,11.7345628061724,229.669124226746,275.668825126771,0,8,4
"Central Coast","SEL","SEL KOEYE","SEL-19-33",572,165.734462677423,276.971139811984,13.0968966978466,251.301145421873,302.640584796251,27,53,30
"Central Coast","SEL","SEL KOORYET","SEL-19-34",573,184.616586774345,268.472900043661,6.5167432873874,255.700081801058,281.24585858502,27,42,30
"Central Coast","SEL","SEL KUNSOOT RIVER","SEL-19-35",574,237.614307843642,269.706566707884,8.27961583492296,253.469123404275,285.969107837225,1,0,0
"Transboundary","SEL","SEL KUTHAI","SEL-28-01",1027,217.045785621645,229.841695819526,19.9279690214024,185.664999887278,274.52696490963,15,0,0
"Central Coast","SEL","SEL KWAKWA CREEK","SEL-19-36",575,189.127959833289,265.308125628502,5.63880143782557,254.255993274655,276.360230104304,32,40,30
"Skeena","SEL","SEL LAKELSE","SEL-20-07",177,219.011039572877,247.762110017935,8.76800296521302,230.576906815573,264.947368028011,187,438,216
"Central Coast","SEL","SEL LEWIS CREEK","SEL-19-37",576,170.910625099649,260.806104808554,10.1024028445432,241.005073495675,280.607106161695,8,10,5
"Fraser","SEL","SEL LILLOOET/HARRISON-LATE TIMING","SEL-04-01",716,246.15482707823,274.891332956168,9.41161974330118,256.44438854219,293.338164410695,103,112,188
"Central Coast","SEL","SEL LIMESTONE CREEK","SEL-19-38",577,210.099456629556,271.740416864051,7.53970674485777,256.962583303378,286.518529173757,24,36,18
"Transboundary","SEL","SEL LITTLE TRAPPER","SEL-28-02",1028,236.859725079158,229.687175138054,20.245782068121,185.449780806891,274.376313325827,25,0,0
"Central Coast","SEL","SEL LONG","SEL-15-01",524,218.348052261315,272.706991095676,10.4471169367339,252.230643797456,293.183359803503,54,166,85
"Vancouver Island & Mainland Inlets","SEL","SEL LOOSE","SEL-11-04",930,243.568373593369,271.429789709804,8.08526684819939,255.505743100389,287.355348431784,1,0,0
"Central Coast","SEL","SEL LOWE/SIMPSON/WEARE","SEL-19-39",578,216.083128489835,271.659559205256,8.54057750380366,254.920107213211,288.399038336396,34,55,31
"Vancouver Island & Mainland Inlets","SEL","SEL MACKENZIE","SEL-11-05",931,178.867133627164,279.537182918323,17.1334390759134,245.955581427448,313.118548014867,21,38,18
"Vancouver Island & Mainland Inlets","SEL","SEL MAGGIE","SEL-13-15",959,242.538077404461,268.509272154336,5.10221895832349,258.508560202616,278.511051041242,2,2,1
"Haida Gwaii","SEL","SEL MARIAN","SEL-17-05",823,171.12937624426,260.5661824023,7.41510569157771,246.032668006076,275.09975749842,41,90,45
"Central Coast","SEL","SEL MARY COVE CREEK","SEL-19-40",579,205.496313150689,282.56148491553,9.12521086253201,264.67598546021,300.447129596825,18,43,26
"Haida Gwaii","SEL","SEL MATHERS","SEL-17-06",824,139.817809497482,265.798109511943,5.81341469020355,254.403868442064,277.192455817223,24,31,16
"Central Coast","SEL","SEL MCDONALD CREEK","SEL-19-41",580,213.657017095248,272.261092743074,6.1956243627983,260.118015562184,284.404735605946,15,28,14
"Skeena","SEL","SEL MCDONELL","SEL-20-08",178,220.620665943776,245.203647756513,8.69158572767815,228.16840953829,262.239033502112,21,63,31
"Central Coast","SEL","SEL MCLOUGHLIN","SEL-19-42",581,184.607491501387,284.546035443619,12.7245352828451,259.605926181814,309.486287340498,20,39,19
"Vancouver Island & Mainland Inlets","SEL","SEL MEGIN","SEL-13-16",960,198.750668157385,286.478322758541,11.6501571875523,263.643893637987,309.312608885495,22,45,24
"Haida Gwaii","SEL","SEL MERCER","SEL-17-07",825,176.070219971458,256.775804061577,6.46852500084664,244.097478767578,269.454116389482,25,48,24
"Nass","SEL","SEL MEZIADIN","SEL-24-05",424,182.977052629081,254.623013088276,25.0217781068888,205.580368023101,303.665760596574,32,48,24
"Central Coast","SEL","SEL MIKADO","SEL-19-43",582,176.811749755234,270.962631294316,6.882458469876,257.473040892032,284.452303552025,28,49,32
"Central Coast","SEL","SEL MONCKTON INLET CREEK","SEL-19-44",583,216.963895775515,278.150519870582,11.5270887973005,255.55785022462,300.744033245707,5,7,3
"Skeena","SEL","SEL MORICE","SEL-21-07",185,230.740072918115,259.680720413121,7.8639184670926,244.267514115527,275.09395913318,58,220,108
"Skeena","SEL","SEL MOTASE","SEL-22-08",197,232.305430367893,258.491119164743,6.30449348882984,246.134144063018,270.847947818609,21,59,32
"Vancouver Island & Mainland Inlets","SEL","SEL MUCHALAT","SEL-13-17",961,179.554869863712,276.518681924142,13.9425407503183,249.191058394965,303.846160830097,31,58,39
"Vancouver Island & Mainland Inlets","SEL","SEL MURIEL","SEL-13-18",962,306.719360466938,317.994805592035,5.95853262435379,306.316097435371,329.673441129468,2,14,7
"Fraser","SEL","SEL NADINA/FRANCOIS-EARLY SUMMER TIMING","SEL-06-20",727,230.480000544947,262.302927151066,7.6503888990663,247.309534442529,277.29951483119,146,0,208
"Fraser","SEL","SEL NAHATLATCH-EARLY SUMMER TIMING","SEL-05-02",718,235.192085804709,250.874963513895,10.4591339668334,230.374955815651,271.375043764086,21,4,55
"Vancouver Island & Mainland Inlets","SEL","SEL NAHWITTI","SEL-12-02",938,160.436191008204,279.591951990536,10.913373204543,258.201782097954,300.982077128812,25,49,25
"Central Coast","SEL","SEL NAMU","SEL-19-45",584,165.492716587488,276.234618719366,14.3910152575414,248.028131089009,304.441163616708,22,46,28
"Vancouver Island & Mainland Inlets","SEL","SEL NIMPKISH","SEL-12-03",939,141.688311891739,287.755911467841,14.6058629508384,259.128300380675,316.38348231509,27,53,26
"Vancouver Island & Mainland Inlets","SEL","SEL NITINAT","SEL-13-19",963,228.515857343062,293.725803233714,8.17611795798131,277.700599045174,309.750987360593,14,20,10
"Fraser","SEL","SEL NORTH BARRIERE-EARLY SUMMER TIMING","SEL-10-03",752,226.690782058969,242.623027065496,7.13070671947271,228.646947768821,256.599414871271,40,52,76
"Vancouver Island & Mainland Inlets","SEL","SEL O'CONNELL","SEL-13-20",964,204.05338895301,257.305336600202,8.77785796857212,240.100605366357,274.509922913108,18,44,22
"Columbia","SEL","SEL OSOYOOS","SEL-01-01",1300,253.499799011757,295.583649698719,11.7354142105497,272.582273142827,318.584630928164,2,4,2
"Nass","SEL","SEL OWEEGEE","SEL-24-06",425,219.950286074287,252.314878393694,9.69380279431839,233.315304966555,271.314320683008,2,4,2
"Central Coast","SEL","SEL OWIKENO","SEL-15-02",525,237.986961034164,269.140156788494,11.3529943203512,246.888329152955,291.39200922403,261,750,406
"Central Coast","SEL","SEL OWIKENO-LATE TIMING","SEL-15-03",NA,254.575495624943,285.890618869964,13.2553867407129,259.91012416839,311.871178362096,59,125,70
"Vancouver Island & Mainland Inlets","SEL","SEL OWOSSITSA","SEL-13-21",NA,172.555368832689,213.753709581368,0.00104841329422686,213.751632573574,213.755774149951,5,9,11
"Vancouver Island & Mainland Inlets","SEL","SEL PACK","SEL-11-11",NA,248.516702322262,278.975561913975,10.2037483080586,258.976247326452,298.975873139593,1,2,1
"Vancouver Island & Mainland Inlets","SEL","SEL PARK RIVER","SEL-13-22",966,192.453328199168,279.55114510337,7.06613523836372,265.701953010985,293.400786217346,9,10,8
"Vancouver Island & Mainland Inlets","SEL","SEL PHILLIPS","SEL-11-06",932,198.725910039774,245.087584823468,14.7954945296988,216.088429032677,274.086872690199,31,67,33
"Central Coast","SEL","SEL PINE RIVER","SEL-18-09",539,192.213231287209,279.86035319377,6.6327272701065,266.860526019434,292.860796956772,5,10,5
"Fraser","SEL","SEL PITT-EARLY SUMMER TIMING","SEL-03-05",715,225.248273207149,254.362621711445,8.80108424012036,237.112647904145,271.612708043574,59,4,141
"Central Coast","SEL","SEL PORT JOHN","SEL-19-46",585,187.672515441206,279.475979284879,8.64036722482138,262.541071945919,296.410773295151,21,47,27
"Vancouver Island & Mainland Inlets","SEL","SEL POWER","SEL-13-23",967,251.641456735391,272.837818989188,12.1663787504998,248.991655215262,296.68397391697,7,27,11
"Central Coast","SEL","SEL POWLES CREEK","SEL-19-47",586,204.644382788402,280.402367033431,5.73744743701486,269.157364604228,291.647979131894,10,9,0
"Central Coast","SEL","SEL PRICE CREEK","SEL-19-48",587,200.918618049222,270.762321999248,5.54762525119149,259.889051699289,281.635605266527,31,45,24
"Skeena","SEL","SEL PRUDHOMME","SEL-19-49",291,245.359343250297,263.134334369633,8.48460592864135,246.504586957799,279.764196558907,37,110,55
"Vancouver Island & Mainland Inlets","SEL","SEL QUATSE","SEL-12-05",941,156.423594121291,269.679783114839,9.80208301488342,250.467753480851,288.89173194757,27,52,26
"Fraser","SEL","SEL QUESNEL-SUMMER TIMING","SEL-06-10",728,245.555380949629,260.82002621231,6.36279963779593,248.348827287594,273.290954742645,252,23,580
"Central Coast","SEL","SEL RODERICK","SEL-19-50",588,219.533086893952,279.816519429033,7.84321465709514,264.443858063154,295.189499215394,9,19,15
"Central Coast","SEL","SEL RYAN CREEK","SEL-19-51",589,197.584817717207,260.162539209443,8.49235508819066,243.517597324678,276.807497996502,12,15,8
"Vancouver Island & Mainland Inlets","SEL","SEL SAKINAW","SEL-11-07",933,200.899549646832,315.094196752925,15.4318894965732,284.847654156963,345.340735683105,25,37,14
"Central Coast","SEL","SEL SALTER","SEL-19-52",590,208.468617610584,224.61812607951,11.1927740178364,202.680340971973,246.555818847772,3,16,9
"Central Coast","SEL","SEL SCOULAR/KILPATRICK","SEL-19-53",591,196.029150136824,274.395978149066,8.04657776973484,258.62459717281,290.167498031381,18,31,15
"Fraser","SEL","SEL SETON-LATE TIMING","SEL-06-11",729,281.365954255365,300.427426862678,6.29258394373677,288.093672157432,312.760827864034,33,6,68
"Skeena","SEL","SEL SHAWATLAN","SEL-19-54",292,251.010599661112,271.506786670541,9.3719346576795,253.137768521488,289.875793840611,22,95,45
"Central Coast","SEL","SEL SHENEEZA INLET","SEL-19-55",592,192.290514929343,263.807228048191,7.89835713503786,248.326185491237,279.287846675017,14,20,11
"Central Coast","SEL","SEL SHIP POINT CREEK","SEL-19-56",593,182.197488305236,278.034205506827,11.2529365086442,255.978463146011,300.089617959465,11,18,9
"Vancouver Island & Mainland Inlets","SEL","SEL SHUSHARTIE","SEL-12-07",943,169.53111098531,262.653406184506,13.9543665198385,235.302989263408,290.003442167178,10,20,10
"Fraser","SEL","SEL SHUSWAP COMPLEX-EARLY SUMMER TIMING","SEL-09-02",738,235.079987020377,256.092239128423,9.70715751032496,237.066219985401,275.118248207071,213,43,403
"Fraser","SEL","SEL SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",739,274.980121929505,292.233953837499,8.73739895022879,275.108578869858,309.359338127793,294,24,787
"Haida Gwaii","SEL","SEL SKIDEGATE","SEL-17-08",826,120.723245141016,270.891487416388,5.6293828643692,259.857808552887,281.925218946244,44,90,45
"Skeena","SEL","SEL SLAMGEESH","SEL-22-10",199,218.637876055429,254.942459313143,7.09877137205222,241.028834515244,268.85591380783,4,16,7
"Central Coast","SEL","SEL SPENCER CREEK","SEL-19-57",594,197.003873338314,266.726772892461,7.78060151158368,251.476598605733,281.977017716222,5,12,8
"Nass","SEL","SEL SPLIT MOUNTAIN/LEVERSON","SEL-23-02",419,239.352374431561,220.79169224471,10.5847072516339,200.045583192011,241.537695836277,2,11,6
"Central Coast","SEL","SEL STANNARD CREEK","SEL-19-58",595,217.163819010611,267.801092173985,4.79605994882208,258.400559760938,277.201812340463,5,10,5
"Skeena","SEL","SEL STEPHENS","SEL-21-09",187,234.874099479998,260.616410798437,7.01029185533429,246.876212657932,274.356526716055,140,341,167
"Skeena","SEL","SEL SUSTUT","SEL-22-12",201,216.512579497502,253.910956465182,6.74296749503445,240.694622400129,267.127173125486,6,35,20
"Skeena","SEL","SEL TAHLO/MORRISON","SEL-21-11",189,231.560082067908,253.101019527538,7.85295096792998,237.709030216778,268.492885525113,32,131,69
"Fraser","SEL","SEL TAKLA/TREMBLEUR-EARLY STUART TIMING","SEL-06-14",732,209.246614281502,221.292052085157,5.43063772441205,210.647909071896,231.935956342462,950,75,1538
"Fraser","SEL","SEL TAKLA/TREMBLEUR/STUART-SUMMER TIMING","SEL-06-13",731,245.442416834491,263.494898984672,4.48207771438761,254.709940636357,272.279974336514,157,7,336
"Central Coast","SEL","SEL TALAMOOSA CREEK","SEL-19-59",596,205.128792811296,264.729379117873,5.73919755330765,253.480286289419,275.978502936476,19,21,13
"Central Coast","SEL","SEL TANKEEAH RIVER","SEL-19-60",597,208.691251944689,281.723398824163,10.2518727082933,261.630002023756,301.816981329224,23,49,25
"Fraser","SEL","SEL TASEKO-EARLY SUMMER TIMING","SEL-06-16",734,224.077101623599,240.550772903713,10.0950879635186,220.764287235942,260.336911100111,15,14,30
"Transboundary","SEL","SEL TATSAMENIE","SEL-28-03",1029,252.560335290457,229.772132940719,19.6219218925343,186.797046081846,273.918886406453,22,0,0
"Central Coast","SEL","SEL TRENEMAN CREEK","SEL-19-61",598,209.797756708394,276.322442896218,6.37756609832174,263.822664885076,288.822488519932,3,4,2
"Central Coast","SEL","SEL TSIMTACK/LAKES","SEL-19-62",599,210.730826109853,272.509604833175,9.54109931626942,253.809155094132,291.210202271724,32,60,31
"Central Coast","SEL","SEL TUNO CREEK EAST","SEL-19-63",600,202.330841914373,284.993461235223,8.22705803060178,268.868417859204,301.118620604425,12,16,8
"Central Coast","SEL","SEL TUNO CREEK WEST","SEL-19-64",601,199.856371964958,287.994209387661,8.01048456753759,272.293793605074,303.69479732551,14,20,10
"Central Coast","SEL","SEL TUWARTZ","SEL-19-09",548,215.638945465824,250.320881260381,9.63022085444919,231.44540719683,269.196106341807,6,16,8
"Central Coast","SEL","SEL TYLER CREEK","SEL-19-65",602,235.070191482325,288.312261165055,5.00503706571155,278.500359253673,298.124742136001,2,1,1
