"region","SPECIES_QUALIFIED","SQ_CU_NAME","FULL_CU_IN","cuid","arrival_50","mu_spawn_50","sd_spawn_50","start_spawn_50","end_spawn_50","n.arrival","n.sd","n.peak"
"Vancouver Island & Mainland Inlets","SEL","SEL ALICE","SEL-13-01",945,201.206473389726,263.377948474808,8.78942280292268,246.150588493627,280.604928116156,12,22,11
"Fraser","SEL","SEL ALOUETTE_EARLY SUMMER<<EXTIRPATED>>","SEL-03-07",NA,239.256753733317,309.038722665689,7.77324258687614,293.772434405814,324.267324366089,0,0,1
"Fraser","SEL","SEL ANDERSON/SETON-EARLY SUMMER TIMING","SEL-06-01",719,225.651009103348,246.421564226009,10.4592600575697,225.921479440335,266.921742800455,77,2,98
"Skeena","SEL","SEL ASITIKA","SEL-22-01",190,240.254296738062,267.007610628624,7.32346013020161,252.653648210642,281.361714969526,19,65,33
"Haida Gwaii","SEL","SEL AWUN","SEL-17-02",820,149.239056827422,262.791093319816,7.18940361606433,248.699806235976,276.882399639568,44,88,44
"Skeena","SEL","SEL AZUKLOTZ","SEL-22-02",191,231.996270501545,254.105649673297,7.69443253655417,239.02456293849,269.186704130389,23,92,53
"Skeena","SEL","SEL BABINE","SEL-21-02",180,220.314422877953,245.963078445479,9.73305578663681,226.886309067717,265.039874383026,412,1587,810
"Central Coast","SEL","SEL BACKLAND","SEL-18-01",529,196.480638153841,252.258784018214,11.7939801939328,229.142531688854,275.374837884899,25,52,30
"Central Coast","SEL","SEL BANKS","SEL-19-01",540,177.844808511871,243.702817538482,9.51733352893776,225.048853367986,262.35683010664,18,58,30
"Skeena","SEL","SEL BEAR","SEL-22-03",192,238.677724917174,258.619860249543,7.45899518247245,244.000350327969,273.23946466877,47,185,95
"Central Coast","SEL","SEL BLOOMFIELD","SEL-19-02",541,211.240225962597,246.581424688421,7.48535339693429,231.910116783673,261.252674309015,39,93,47
"Central Coast","SEL","SEL BOLTON CREEK","SEL-19-03",542,174.890866689909,230.521632401776,10.4820877888356,209.976920184029,251.066600333779,7,23,11
"Central Coast","SEL","SEL BONILLA","SEL-19-04",543,176.011555935444,247.069197925288,9.70217774467038,228.052878596219,266.085251660008,19,67,42
"Central Coast","SEL","SEL BORROWMAN CREEK","SEL-19-05",544,207.668693676892,248.505983295373,8.94514080142445,230.973436864035,266.038675450393,29,62,25
"Fraser","SEL","SEL BOWRON-EARLY SUMMER TIMING","SEL-07-01",735,217.993984477463,244.576816845797,7.90748252849328,229.07760918041,260.07522552448,46,2,85
"Skeena","SEL","SEL BOWSER","SEL-24-01",420,206.817423612594,244.9857378513,11.5042144722813,222.437543133192,267.534261775224,21,42,21
"Skeena","SEL","SEL BULKLEY","SEL-21-03",181,217.562410509819,244.422642455404,8.3335840584599,228.088478508252,260.756445895696,1,12,6
"Central Coast","SEL","SEL BUSEY CREEK","SEL-19-06",545,198.292458178146,189.109394878297,9.63038326242738,170.233717702026,207.984732400752,0,24,9
"Vancouver Island & Mainland Inlets","SEL","SEL CANOE CREEK","SEL-13-02",946,198.68601640462,179.751964771729,7.76122604383135,164.539771106263,194.963862824753,0,13,3
"Central Coast","SEL","SEL CANOONA","SEL-18-02",532,188.025162231878,271.685899554732,7.89323217973075,256.215234412722,287.156595239551,44,71,36
"Fraser","SEL","SEL CARIBOO-SUMMER TIMING","SEL-06-18",NA,239.268662473197,257.41193197753,7.69918164300568,242.332466921563,272.505150882195,0,0,5
"Central Coast","SEL","SEL CARTWRIGHT CREEK","SEL-19-07",546,198.301271106219,213.262504953218,10.7145139954117,192.262528896454,234.263315319801,0,6,3
"Vancouver Island & Mainland Inlets","SEL","SEL CECILIA","SEL-13-03",947,166.265035371433,205.246187396347,22.0804652792468,161.968751316624,248.524286532645,5,37,7
"Vancouver Island & Mainland Inlets","SEL","SEL CHEEWAT","SEL-13-04",948,59.6880831649593,283.353700313325,6.40631426130842,270.797402380758,295.910360065873,18,33,16
"Fraser","SEL","SEL CHILKO-EARLY SUMMER TIMING","SEL-06-02",720,239.275530105957,258.946922046116,7.66796572172011,243.917329298514,273.970689969322,0,0,18
"Fraser","SEL","SEL CHILKO-SUMMER TIMING","SEL-06-03",721,227.451787405537,268.125692500533,7.74954220904343,252.937981562812,283.321868108667,60,0,83
"Fraser","SEL","SEL CHILLIWACK-EARLY SUMMER TIMING","SEL-03-01",711,217.800911718782,240.74948194863,7.69863400978654,225.653385339839,255.839414484957,14,0,49
"Vancouver Island & Mainland Inlets","SEL","SEL CLAYOQUOT","SEL-13-05",949,273.402363481479,314.557700146156,7.12021407971133,300.602227089601,328.513106630343,23,77,26
"Nass","SEL","SEL CLEMENTS","SEL-23-01",418,181.016645129288,218.18872108397,11.472236619383,195.702960114723,240.674265337076,17,68,34
"Fraser","SEL","SEL CULTUS-LATE TIMING","SEL-03-02",712,265.674550828728,328.064442734746,7.74537915783711,312.881966070835,343.245938652451,50,0,52
"Central Coast","SEL","SEL CURTIS INLET","SEL-19-11",550,185.408696306087,229.502240753398,9.58327537680664,210.719000861402,248.28549059206,26,76,48
"Central Coast","SEL","SEL DALLAIN CREEK","SEL-19-12",551,207.303596846501,267.939267335376,7.65295838777539,252.939329588851,282.938980726362,3,2,1
"Nass","SEL","SEL DAMDOCHAX/WINIMASIK","SEL-24-02",421,207.516060576005,249.403040072872,7.20492512078149,235.281452868448,263.524642227234,32,66,38
"Skeena","SEL","SEL DAMSHILGWIT","SEL-22-04",193,223.700211720899,253.352238577738,8.67376582396483,236.351789639126,270.352795665516,10,18,9
"Central Coast","SEL","SEL DEER","SEL-19-13",552,217.920300586026,240.514699528326,11.1261707228242,218.7074905774,262.321905972145,15,57,30
"Vancouver Island & Mainland Inlets","SEL","SEL DESERTED","SEL-13-06",950,275.288148036197,238.181924381174,18.8598353783002,201.216847582736,275.146911996927,6,19,10
"Central Coast","SEL","SEL DEVON","SEL-19-14",553,180.661091399596,242.607142344402,12.2742980356308,218.549480610057,266.664737435133,29,86,52
"Central Coast","SEL","SEL DOME","SEL-18-03",533,239.030678315676,249.521343010197,9.04354492760211,231.690945153324,267.353911985241,3,0,0
"Central Coast","SEL","SEL DOUGLAS CREEK","SEL-19-15",554,196.009983821075,225.669192331282,10.7943433670071,204.511573935484,246.825962101364,2,17,9
"Skeena","SEL","SEL ECSTALL/LOWER","SEL-20-04",174,176.184678550894,258.21060853928,5.40620326976449,247.614230546532,268.806900126274,8,17,8
"Central Coast","SEL","SEL ELIZABETH","SEL-19-16",555,198.291197580621,194.838710941831,5.52764495334676,184.00474285048,205.67320907321,0,6,3
"Central Coast","SEL","SEL ELSIE/HOY","SEL-19-17",556,214.631070243401,252.444576735489,10.2835620101401,232.289183648641,272.600318790098,14,35,17
"Central Coast","SEL","SEL END HILL CREEK","SEL-19-18",557,171.428024274115,237.295113858297,12.6800345181524,212.442132207525,262.148076614795,17,59,29
"Central Coast","SEL","SEL EVELYN","SEL-18-04",534,200.478892007145,253.549414492349,11.2104217888874,231.57689274516,275.521857669989,49,123,58
"Central Coast","SEL","SEL EVINRUDE INLET","SEL-19-19",558,189.208642485845,247.777459295235,8.79204119004862,230.54502384444,265.009788222427,10,33,15
"Haida Gwaii","SEL","SEL FAIRFAX","SEL-17-03",821,186.166583829687,215.899627958314,8.91052166367584,198.435081738607,233.364059396618,19,28,13
"Vancouver Island & Mainland Inlets","SEL","SEL FAIRY","SEL-13-07",951,222.990048990016,288.772710024999,7.12291210769632,274.811676326276,302.733295765955,25,45,22
"Central Coast","SEL","SEL FANNIE COVE","SEL-19-10",549,191.353493324294,287.566380283242,10.347492608328,267.285237000428,307.847470244174,20,35,18
"Fraser","SEL","SEL FRANCOIS-EARLY SUMMER TIMING","SEL-06-04",NA,229.929004667539,246.849286587638,5.10208625079827,236.848921088842,256.849277219601,41,6,46
"Fraser","SEL","SEL FRANCOIS-LATE TIMING","SEL-06-05",NA,239.286402350958,263.494902728534,7.78604576084082,248.222838306016,278.744840899771,0,0,1
"Fraser","SEL","SEL FRANCOIS/FRASER-SUMMER TIMING","SEL-06-07",725,237.904723751005,262.229628148694,2.5516016821403,257.228476989961,267.230610973829,84,2,109
"Fraser","SEL","SEL FRASER RIVER MIGRATORY COUNTS<<BIN>>","SEL-03-xx",NA,252.694710022849,285.262264382949,7.87636895764575,269.824728070962,300.699982006791,25,48,56
"Fraser","SEL","SEL FRASER-EARLY SUMMER TIMING","SEL-06-06",753,234.670574681385,246.114020438094,6.6325530335658,233.113936164439,259.11404462812,53,8,55
"Nass","SEL","SEL FRED WRIGHT","SEL-24-03",422,228.03039954571,252.97724777816,9.21267996233487,234.920471509231,271.034167053277,27,62,31
"Central Coast","SEL","SEL FREEDA/BRODIE","SEL-19-20",559,220.777425956568,229.067088363235,5.90393541675452,217.495425287246,240.639151188866,10,29,20
"Vancouver Island & Mainland Inlets","SEL","SEL FULMORE","SEL-11-01",927,160.298703455112,265.183175442083,16.8235237100564,232.209059575619,298.15755098547,18,31,15
"Vancouver Island & Mainland Inlets","SEL","SEL GREAT CENTRAL/SPROAT<<BIN>>","SEL-13-xx",NA,131.666731585893,292.831383349408,14.3181941660847,264.767741248844,320.895041885953,13,29,14
"Fraser","SEL","SEL HARRISON-DOWNSTREAM MIGRATING-LATE TIMING","SEL-03-03",713,245.766744697024,264.780167910233,9.16562161844261,246.815714843027,282.744588679867,86,56,151
"Fraser","SEL","SEL HARRISON-UPSTREAM MIGRATING-LATE TIMING","SEL-03-04",714,277.17188511945,295.692353640991,15.5610074064789,265.192711026688,326.192116310895,88,6,117
"Central Coast","SEL","SEL HARTLEY BAY","SEL-19-21",560,215.960165264369,252.184917847967,10.9268700970317,230.768371714409,273.601635021625,42,111,56
"Vancouver Island & Mainland Inlets","SEL","SEL HENDERSON","SEL-13-09",953,236.124673468167,287.713242475409,13.0848097663441,262.066886196706,313.359416427295,21,72,37
"Vancouver Island & Mainland Inlets","SEL","SEL HESQUIAT","SEL-13-10",954,255.603042608491,297.198987246813,10.1873208270297,277.231945396238,317.16606752003,9,18,10
"Central Coast","SEL","SEL HEVENOR INLET","SEL-19-22",561,175.04579863147,226.868056382963,8.09035618460902,211.010608796791,242.725061375681,5,14,7
"Vancouver Island & Mainland Inlets","SEL","SEL HEYDON","SEL-11-02",928,170.293923329503,204.958140974044,9.8167000078923,185.717541808872,224.198888264026,35,75,37
"Central Coast","SEL","SEL HIGGINS LAGOON","SEL-19-23",562,179.39486118088,226.082920502648,12.0749018796868,202.416142432138,249.749902706932,3,18,9
"Vancouver Island & Mainland Inlets","SEL","SEL HOBITON","SEL-13-11",955,126.738425156172,280.80346550005,11.6812704912877,257.908228667755,303.698729275534,24,38,19
"Vancouver Island & Mainland Inlets","SEL","SEL IDA/BONANZA","SEL-12-01",937,240.521351267482,280.758893925591,7.83977515937778,265.392765174917,296.124246592093,4,13,7
"Fraser","SEL","SEL INDIAN/KRUGER-EARLY SUMMER TIMING","SEL-07-02",NA,237.508941502125,249.544569050343,7.72333803144183,234.418326226444,264.695820225832,2,0,3
"Haida Gwaii","SEL","SEL JALUN","SEL-17-04",822,137.94920321144,245.276291191932,10.3242567526941,225.040758046045,265.51184822864,17,34,17
"Vancouver Island & Mainland Inlets","SEL","SEL JANSEN","SEL-13-12",956,189.869951788238,216.688326172358,14.6270848282744,188.019244841807,245.357371812544,7,46,21
"Skeena","SEL","SEL JOHANSON","SEL-22-05",194,205.726225437597,250.104276042382,5.63503801900878,239.05972130009,261.149073884852,3,32,18
"Skeena","SEL","SEL JOHNSTON","SEL-20-05",175,210.227012668177,258.959321974168,9.1875122232725,240.951530542673,276.96693955887,16,48,26
"Central Coast","SEL","SEL KADJUSDIS RIVER","SEL-19-24",563,184.778876464849,279.424677219289,9.55845900319726,260.690162669935,298.159326195088,22,49,26
"Central Coast","SEL","SEL KAINET CREEK","SEL-18-05",535,194.704711292684,269.329282626345,12.0644080492581,245.68307493849,292.975569756058,27,51,28
"Vancouver Island & Mainland Inlets","SEL","SEL KAKWEIKEN","SEL-11-03",929,211.299038889004,272.119409594702,9.0770877057778,254.328190493893,289.910642242909,18,33,16
"Fraser","SEL","SEL KAMLOOPS-EARLY SUMMER TIMING","SEL-10-01",740,232.647962852309,252.71369864011,6.54977230163332,239.876090962771,265.551061812617,112,29,225
"Vancouver Island & Mainland Inlets","SEL","SEL KANIM","SEL-13-13",957,75.2348232200444,184.354178407077,19.5155716141546,146.103551614634,222.605094718098,1,4,1
"Central Coast","SEL","SEL KDELMASHAN CREEK","SEL-19-25",564,181.453826466556,253.802362486666,7.9545422651421,238.211384443197,269.392981916247,18,44,22
"Central Coast","SEL","SEL KEECHA","SEL-19-26",565,189.147147132756,238.812584490221,9.36771699131021,220.45178007752,257.173269989484,21,65,38
"Vancouver Island & Mainland Inlets","SEL","SEL KENNEDY","SEL-13-14",958,244.587808337439,293.719987126416,8.23103714704736,277.587243582938,309.852836546636,63,180,71
"Central Coast","SEL","SEL KENT INLET LAGOON CREEK","SEL-19-27",566,202.79567192348,272.912334860491,6.7255726573157,259.730548012212,286.094740963662,10,5,7
"Central Coast","SEL","SEL KENZUWASH CREEKS","SEL-19-28",567,165.442634614685,263.984074289804,12.8405918571965,238.816902839747,289.152114654738,3,6,3
"Central Coast","SEL","SEL KESWAR CREEK","SEL-19-29",568,170.32816286278,224.793842451019,9.58662147669229,206.004106330515,243.583653272759,10,38,19
"Central Coast","SEL","SEL KILDIDT CREEK","SEL-19-30",569,204.470106279635,251.39680953639,7.78064728639209,236.147368533627,266.647052583573,2,4,1
"Central Coast","SEL","SEL KILDIDT LAGOON CREEK","SEL-19-31",570,191.072542305042,277.905444350806,7.65263238734486,262.906196257552,292.90480305536,1,2,1
"Central Coast","SEL","SEL KIMSQUIT","SEL-18-06",536,187.855742413497,266.73511965456,13.9570383206988,239.379458038848,294.091084167542,27,76,38
"Central Coast","SEL","SEL KISAMEET","SEL-19-32",571,191.271297277282,262.765450316398,7.75144410990198,247.572731399734,277.958482197408,15,50,25
"Central Coast","SEL","SEL KITKIATA","SEL-18-07",537,194.513642222863,251.360082902255,12.5844571537554,226.69454525101,276.025656673151,40,99,50
"Central Coast","SEL","SEL KITLOPE","SEL-18-08",538,192.437578862089,241.276681183826,10.9570522872278,219.800880781041,262.752565668981,47,120,59
"Skeena","SEL","SEL KITSUMKALUM","SEL-20-06",176,236.273481635432,273.26134107516,12.8130927095849,248.147679090358,298.375054406589,133,362,173
"Skeena","SEL","SEL KITWANCOOL","SEL-21-05",183,205.60730796753,246.221461702301,11.4218287178834,223.834502400668,268.608097275599,11,22,10
"Skeena","SEL","SEL KLUATANTAN","SEL-22-06",195,228.453410058697,247.513565434843,11.7347952901778,224.512988108793,270.513508060747,1,4,2
"Skeena","SEL","SEL KLUAYAZ","SEL-22-07",196,223.78502668309,252.668859981776,11.7347985225175,229.668433889639,275.668795480887,0,8,4
"Central Coast","SEL","SEL KOEYE","SEL-19-33",572,165.734326636908,276.968624086112,13.096888747123,251.298739577293,302.638458535486,27,53,30
"Central Coast","SEL","SEL KOORYET","SEL-19-34",573,183.951611712157,236.323415613345,8.70818891750123,219.255617550474,253.391390682098,28,76,47
"Central Coast","SEL","SEL KUNSOOT RIVER","SEL-19-35",574,237.60619179787,249.527084076953,9.05773936081327,231.756258394862,267.201851979447,1,0,0
"Transboundary","SEL","SEL KUTHAI","SEL-28-01",1027,217.045354203348,229.658477505077,19.5862225399589,187.143317634725,273.141028364503,15,0,0
"Central Coast","SEL","SEL KWAKWA CREEK","SEL-19-36",575,187.767919779014,241.32665225009,7.25417484913334,227.108318175171,255.544907421523,34,70,41
"Skeena","SEL","SEL LAKELSE","SEL-20-07",177,219.010963541647,247.762201689911,8.76804167238928,230.576895454142,264.947592340776,187,438,216
"Central Coast","SEL","SEL LEWIS CREEK","SEL-19-37",576,170.918789046946,218.338954800913,12.7420251388773,193.364700318757,243.312981587982,9,38,19
"Fraser","SEL","SEL LILLOOET/HARRISON-LATE TIMING","SEL-04-01",716,246.41416782943,275.083826064171,9.41170216464144,256.636824757492,293.530645840884,100,112,185
"Central Coast","SEL","SEL LIMESTONE CREEK","SEL-19-38",577,210.099113875865,271.736866006211,7.53966584745207,256.95899203065,286.514368080365,24,36,18
"Transboundary","SEL","SEL LITTLE TRAPPER","SEL-28-02",1028,236.859382541934,229.746767498629,19.9564270512322,186.013296923109,273.564140484605,25,0,0
"Central Coast","SEL","SEL LONG","SEL-15-01",524,218.348141493384,272.706332951758,10.447059236492,252.229975020422,293.182579824501,54,166,85
"Vancouver Island & Mainland Inlets","SEL","SEL LOOSE","SEL-11-04",930,243.550441798212,261.487174285999,11.1247192710767,239.746888459518,283.278632383696,1,0,0
"Central Coast","SEL","SEL LOWE/SIMPSON/WEARE","SEL-19-39",578,215.509256859921,253.765089922618,9.4640388215391,235.215486346316,272.314695007014,35,87,47
"Vancouver Island & Mainland Inlets","SEL","SEL MACKENZIE","SEL-11-05",931,178.866266798986,279.535335762051,17.1332277483885,245.953992550996,313.116656730514,21,38,18
"Vancouver Island & Mainland Inlets","SEL","SEL MAGGIE","SEL-13-15",959,242.530602465004,268.476773660105,5.10166200261263,258.478349098256,278.476254687157,2,2,1
"Haida Gwaii","SEL","SEL MARIAN","SEL-17-05",823,170.269704950322,245.099976303206,8.66121017784335,228.12393737832,262.076061812941,42,124,62
"Central Coast","SEL","SEL MARY COVE CREEK","SEL-19-40",579,196.95278802046,252.945436380943,11.159683769639,231.072382832322,274.818423468354,21,75,38
"Haida Gwaii","SEL","SEL MATHERS","SEL-17-06",824,139.81742383274,265.797673692295,5.81329853501203,254.403740277056,277.191636317549,24,31,16
"Central Coast","SEL","SEL MCDONALD CREEK","SEL-19-41",580,213.655974334332,272.256520854442,6.19549907572221,260.113247086443,284.399881347915,15,28,14
"Skeena","SEL","SEL MCDONELL","SEL-20-08",178,220.620376419598,245.203637428543,8.6914392565074,228.168425378733,262.238675684601,21,63,31
"Central Coast","SEL","SEL MCLOUGHLIN","SEL-19-42",581,184.606893607753,284.54265535508,12.7243320161671,259.602856651014,309.482394945799,20,39,19
"Vancouver Island & Mainland Inlets","SEL","SEL MEGIN","SEL-13-16",960,199.978022658099,269.131700788107,21.8936588459597,226.220039115232,312.043122538327,23,77,28
"Haida Gwaii","SEL","SEL MERCER","SEL-17-07",825,176.069996804078,256.77540138993,6.46853517497421,244.096892432769,269.453842594231,25,48,24
"Nass","SEL","SEL MEZIADIN","SEL-24-05",424,182.977333857568,254.623214441866,25.0218290852928,205.580144876052,303.665910805923,32,48,24
"Central Coast","SEL","SEL MIKADO","SEL-19-43",582,176.438931980541,246.357234724745,11.0240219575782,224.749946771165,267.964108787051,29,83,49
"Central Coast","SEL","SEL MONCKTON INLET CREEK","SEL-19-44",583,216.963214397856,278.13079975034,11.5261622306949,255.539196419683,300.721912872894,5,7,3
"Skeena","SEL","SEL MORICE","SEL-21-07",185,230.740006213805,259.680713938323,7.86392929423583,244.267303518273,275.094031108974,58,220,108
"Skeena","SEL","SEL MOTASE","SEL-22-08",197,232.305413338732,258.491022481097,6.30451983745614,246.134180632758,270.847821389717,21,59,32
"Vancouver Island & Mainland Inlets","SEL","SEL MUCHALAT","SEL-13-17",961,179.554508566815,276.517547186143,13.9423990684336,249.190384262837,303.844864583591,31,58,39
"Vancouver Island & Mainland Inlets","SEL","SEL MURIEL","SEL-13-18",962,306.709844620713,317.989826848819,5.95776433103568,306.312652503999,329.667208791946,2,14,7
"Fraser","SEL","SEL NADINA/FRANCOIS-EARLY SUMMER TIMING","SEL-06-20",727,230.564034199032,262.269745467947,7.65662499839291,247.258961493807,277.273986117124,142,0,204
"Fraser","SEL","SEL NAHATLATCH-EARLY SUMMER TIMING","SEL-05-02",718,235.192556146906,250.950357546511,10.4596738345101,230.449340050431,271.451303917863,21,4,54
"Vancouver Island & Mainland Inlets","SEL","SEL NAHWITTI","SEL-12-02",938,160.435165639992,279.590554615111,10.9131977706117,258.200671108605,300.980688227665,25,49,25
"Central Coast","SEL","SEL NAMU","SEL-19-45",584,165.49216308897,276.231626900091,14.3908242614652,248.025603257849,304.437685486248,22,46,28
"Vancouver Island & Mainland Inlets","SEL","SEL NIMPKISH","SEL-12-03",939,141.687735197658,287.754649948051,14.6059774927767,259.126858522263,316.382276331094,27,53,26
"Vancouver Island & Mainland Inlets","SEL","SEL NITINAT","SEL-13-19",963,228.514425977171,293.722623785992,8.17607967781858,277.697495967056,309.747804217519,14,20,10
"Fraser","SEL","SEL NORTH BARRIERE-EARLY SUMMER TIMING","SEL-10-03",752,226.413588212324,242.617006149828,7.13079203824587,228.640567281967,256.593320272519,39,52,74
"Vancouver Island & Mainland Inlets","SEL","SEL O'CONNELL","SEL-13-20",964,204.052521188612,257.303691229163,8.7778975717913,240.099084294762,274.508572089581,18,44,22
"Columbia","SEL","SEL OSOYOOS","SEL-01-01",1300,253.500433828415,295.582414990063,11.7347514898856,272.582748557272,318.583112017404,2,4,2
"Nass","SEL","SEL OWEEGEE","SEL-24-06",425,219.948787249011,252.315062647141,9.69316011733861,233.316605949589,271.31464227992,2,4,2
"Central Coast","SEL","SEL OWIKENO","SEL-15-02",525,237.987087661371,269.1400368863,11.3529918910542,246.8882006996,291.391883586689,261,750,406
"Central Coast","SEL","SEL OWIKENO-LATE TIMING","SEL-15-03",NA,253.77681848212,285.792975989642,12.1280349863936,262.021795433158,309.563922274865,63,190,103
"Vancouver Island & Mainland Inlets","SEL","SEL OWOSSITSA","SEL-13-21",NA,172.552030788325,198.635478877676,16.4094486916744,166.473041737741,230.798013092492,5,41,24
"Vancouver Island & Mainland Inlets","SEL","SEL PACK","SEL-11-11",NA,248.502543984101,278.941196054366,10.2039606524784,258.941472744527,298.940872612833,1,2,1
"Vancouver Island & Mainland Inlets","SEL","SEL PARK RIVER","SEL-13-22",966,192.450942510574,279.54534173866,7.06611819989378,265.695589324442,293.394749394693,9,10,8
"Vancouver Island & Mainland Inlets","SEL","SEL PHILLIPS","SEL-11-06",932,198.725876351956,245.08652869569,14.7954138421631,216.08757744919,274.085640068405,31,67,33
"Central Coast","SEL","SEL PINE RIVER","SEL-18-09",539,192.009385576537,229.186637210415,8.72221003046527,212.090969923275,246.282025890248,7,42,18
"Fraser","SEL","SEL PITT-EARLY SUMMER TIMING","SEL-03-05",715,225.248124510595,254.453876857345,8.80190203452792,237.202408751554,271.705495025046,59,4,135
"Central Coast","SEL","SEL PORT JOHN","SEL-19-46",585,187.141380576865,259.385827702338,12.6201932263274,234.650394994518,284.121293981321,22,73,40
"Vancouver Island & Mainland Inlets","SEL","SEL POWER","SEL-13-23",967,251.638036002191,272.834952721799,12.1662810766204,248.989337920261,296.681041392335,7,27,11
"Central Coast","SEL","SEL POWLES CREEK","SEL-19-47",586,204.643914985892,218.163116801052,4.54065164893303,209.263024807651,227.062628415869,10,35,8
"Central Coast","SEL","SEL PRICE CREEK","SEL-19-48",587,198.044016873925,246.066522785117,6.83722545306494,232.665300290961,259.467529159973,34,78,37
"Skeena","SEL","SEL PRUDHOMME","SEL-19-49",416,245.359238450019,263.134283440822,8.48465576838736,246.50435874774,279.764246002715,37,110,55
"Vancouver Island & Mainland Inlets","SEL","SEL QUATSE","SEL-12-05",941,156.423040730478,269.678441684912,9.80215610853561,250.466162610188,288.890605369215,27,52,26
"Fraser","SEL","SEL QUESNEL-SUMMER TIMING","SEL-06-10",728,245.56405342546,260.514881591105,6.35578501854342,248.057343757815,272.972007158825,249,23,550
"Central Coast","SEL","SEL RODERICK","SEL-19-50",588,203.662151073002,248.452863500475,7.76139255673602,233.240326513173,263.665218579758,12,39,23
"Central Coast","SEL","SEL RYAN CREEK","SEL-19-51",589,197.846542296254,234.893526927525,9.63047146926661,216.017573398221,253.769133826854,13,37,19
"Vancouver Island & Mainland Inlets","SEL","SEL SAKINAW","SEL-11-07",933,200.899335533641,315.092278574288,15.4317793615085,284.845970984124,345.338604963339,25,37,14
"Central Coast","SEL","SEL SALTER","SEL-19-52",590,208.465518570093,224.610212759564,11.1927266632747,202.67271151945,246.548080168222,3,16,9
"Central Coast","SEL","SEL SCOULAR/KILPATRICK","SEL-19-53",591,196.027581297377,239.405589294524,10.5881551565683,218.652897490739,260.158395315732,19,65,32
"Fraser","SEL","SEL SETON-LATE TIMING","SEL-06-11",729,281.365812247836,300.42637578884,6.29293935965524,288.092395310831,312.76026680556,33,6,67
"Skeena","SEL","SEL SHAWATLAN","SEL-19-54",417,251.010662327251,271.506680924116,9.37194585592949,253.137766154533,289.875482197144,22,95,45
"Central Coast","SEL","SEL SHENEEZA INLET","SEL-19-55",592,191.204922544772,222.225395305369,9.68885219330141,203.235099381224,241.215700477145,15,54,27
"Central Coast","SEL","SEL SHIP POINT CREEK","SEL-19-56",593,182.196469158042,278.026373868467,11.2531975052871,255.969921276407,300.08245154953,11,18,9
"Vancouver Island & Mainland Inlets","SEL","SEL SHUSHARTIE","SEL-12-07",943,150.229949586938,220.594954318001,14.3129450790756,192.541566289079,248.648159633971,26,38,19
"Fraser","SEL","SEL SHUSWAP COMPLEX-EARLY SUMMER TIMING","SEL-09-02",738,235.246697517126,256.285469438389,9.70933930919925,237.255092875288,275.31571097282,211,43,390
"Fraser","SEL","SEL SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",739,275.176239797549,292.340328472312,8.73729944015678,275.215174852826,309.465459470444,293,24,748
"Haida Gwaii","SEL","SEL SKIDEGATE","SEL-17-08",826,120.723124519528,270.891275398084,5.62941519310907,259.857522551896,281.924997561789,44,90,45
"Skeena","SEL","SEL SLAMGEESH","SEL-22-10",199,218.637292219733,254.942727364019,7.0986779650056,241.029332189816,268.855935680454,4,16,7
"Skeena","SEL","SEL SPAWNING","SEL-22-11",200,223.789510504316,256.984061701308,8.9617859371414,239.400314563428,274.52893838866,0,0,1
"Central Coast","SEL","SEL SPENCER CREEK","SEL-19-57",594,194.506703303222,223.525979590434,8.90563796363313,206.070892948896,240.980988602526,6,44,24
"Nass","SEL","SEL SPLIT MOUNTAIN/LEVERSON","SEL-23-02",419,239.351705981329,220.792072958299,10.5848554356959,200.045450411766,241.538704503278,2,11,6
"Central Coast","SEL","SEL STANNARD CREEK","SEL-19-58",595,217.161588892485,233.414204652546,8.41864835236283,216.913893554223,249.915044716678,5,28,11
"Skeena","SEL","SEL STEPHENS","SEL-21-09",187,234.874299697275,260.616347639707,7.01029170687599,246.876226567998,274.356548587587,140,341,167
"Skeena","SEL","SEL SUSTUT","SEL-22-12",201,216.511932290343,253.911036531755,6.74278299834731,240.694996682701,267.126969553842,6,35,20
"Skeena","SEL","SEL TAHLO/MORRISON","SEL-21-11",189,231.56022791709,253.100995749887,7.85293591880529,237.709343779955,268.492770917615,32,131,69
"Fraser","SEL","SEL TAKLA/TREMBLEUR-EARLY STUART TIMING","SEL-06-14",732,209.246640513279,221.231342947606,5.4301818793634,210.588186396096,231.874559186286,950,75,1516
"Fraser","SEL","SEL TAKLA/TREMBLEUR/STUART-SUMMER TIMING","SEL-06-13",731,245.422804844726,263.457962210823,4.47973202924245,254.677541276962,272.238224757244,156,7,332
"Central Coast","SEL","SEL TALAMOOSA CREEK","SEL-19-59",596,205.128080537787,239.696664139863,9.37884984763184,221.314085436924,258.079296790145,19,45,21
"Central Coast","SEL","SEL TANKEEAH RIVER","SEL-19-60",597,206.117378483458,250.067565604735,9.8721680978309,230.718137499433,269.416877597695,25,83,42
"Fraser","SEL","SEL TASEKO-EARLY SUMMER TIMING","SEL-06-16",734,224.076749069292,240.550553627446,10.095007087119,220.764438112442,260.337148290089,15,14,30
"Transboundary","SEL","SEL TATSAMENIE","SEL-28-03",1029,252.560523160365,229.762581380939,19.981200966723,186.316002042217,274.234517306083,22,0,0
