"region","SPECIES_QUALIFIED","SQ_CU_NAME","FULL_CU_IN","cuid","arrival_50","mu_spawn_50","sd_spawn_50","start_spawn_50","end_spawn_50","n.arrival","n.sd","n.peak"
"Vancouver Island & Mainland Inlets","SEL","SEL ALICE","SEL-13-01",945,201.206549089862,263.379386337073,8.78951696876182,246.152131408374,280.606810431776,12,22,11
"Fraser","SEL","SEL ALOUETTE_EARLY SUMMER<<EXTIRPATED>>","SEL-03-07",NA,239.29347839336,309.03968150095,7.64203330591131,294.057172245809,323.999452416076,0,0,1
"Fraser","SEL","SEL ANDERSON/SETON-EARLY SUMMER TIMING","SEL-06-01",719,225.803033347529,246.427526764061,10.4592429215325,225.927363085514,266.927509661598,78,2,99
"Skeena","SEL","SEL ASITIKA","SEL-22-01",190,240.254107304112,267.007378488825,7.3236009242783,252.653143778735,281.361743577824,19,65,33
"Haida Gwaii","SEL","SEL AWUN","SEL-17-02",820,149.239397636787,262.791071018107,7.1894019551481,248.699839087123,276.882295776936,44,88,44
"Skeena","SEL","SEL AZUKLOTZ","SEL-22-02",191,231.996403249928,254.105809910853,7.6943366942412,239.024870801285,269.18660463633,23,92,53
"Skeena","SEL","SEL BABINE","SEL-21-02",180,220.314405656042,245.963073672556,9.73306597901142,226.886212329016,265.039863939082,412,1587,810
"Central Coast","SEL","SEL BACKLAND","SEL-18-01",529,196.480862336537,252.258883835218,11.7939713857286,229.142681587411,275.375204225729,25,52,30
"Central Coast","SEL","SEL BANKS","SEL-19-01",540,177.844772122451,243.703183344675,9.51741419288293,225.049002420851,262.35734222961,18,58,30
"Skeena","SEL","SEL BEAR","SEL-22-03",192,238.67759104069,258.619761535676,7.45892042524048,244.000358362113,273.239236348433,47,185,95
"Central Coast","SEL","SEL BLOOMFIELD","SEL-19-02",541,211.240220909378,246.581727435967,7.485360659302,231.910469127652,261.252979100119,39,93,47
"Central Coast","SEL","SEL BOLTON CREEK","SEL-19-03",542,174.890344773212,230.522113585483,10.4820860981443,209.977261933251,251.066876829356,7,23,11
"Central Coast","SEL","SEL BONILLA","SEL-19-04",543,176.011616622991,247.069389415708,9.70228617252712,228.053037682467,266.085855394425,19,67,42
"Central Coast","SEL","SEL BORROWMAN CREEK","SEL-19-05",544,207.669356125382,248.506054367588,8.94502867990823,230.973651997249,266.038377519313,29,62,25
"Fraser","SEL","SEL BOWRON-EARLY SUMMER TIMING","SEL-07-01",735,218.408773664217,244.655504008974,7.90873838324774,229.154355849381,260.156916957939,47,2,86
"Skeena","SEL","SEL BOWSER","SEL-24-01",420,206.817689886853,244.985715781195,11.5043090697496,222.437514255351,267.53408618296,21,42,21
"Skeena","SEL","SEL BULKLEY","SEL-21-03",181,217.562377833497,244.422947763776,8.33328955658238,228.089482719463,260.756505154266,1,12,6
"Central Coast","SEL","SEL CANOONA","SEL-18-02",532,188.025224222239,271.685992552795,7.89337393731954,256.21508774361,287.157176267746,44,71,36
"Fraser","SEL","SEL CARIBOO-SUMMER TIMING","SEL-06-18",NA,239.281843844269,257.842226512492,7.5012550498398,243.14939413639,272.55547696719,0,0,6
"Central Coast","SEL","SEL CARTWRIGHT CREEK","SEL-19-07",546,198.28588521152,213.265191067135,10.714435701495,192.264787366234,234.26508679356,0,6,3
"Vancouver Island & Mainland Inlets","SEL","SEL CECILIA","SEL-13-03",947,166.33099141196,240.95788425812,14.4289474177933,212.67726295711,269.238255823044,4,7,4
"Vancouver Island & Mainland Inlets","SEL","SEL CHEEWAT","SEL-13-04",948,59.6885519867551,283.354785501363,6.40651049133404,270.798155086243,295.911249197111,18,33,16
"Fraser","SEL","SEL CHILKO-EARLY SUMMER TIMING","SEL-06-02",720,239.281770156808,258.946881893122,7.5654248812458,244.128701035499,273.772660407801,0,0,18
"Fraser","SEL","SEL CHILKO-SUMMER TIMING","SEL-06-03",721,227.616597003773,268.267337709837,7.70354319306886,253.167339253805,283.372608960418,61,0,84
"Fraser","SEL","SEL CHILLIWACK-EARLY SUMMER TIMING","SEL-03-01",711,217.801067577398,240.602425291205,7.71013109116064,225.501457042292,255.71457017549,14,0,51
"Vancouver Island & Mainland Inlets","SEL","SEL CLAYOQUOT","SEL-13-05",949,273.402626250902,314.557981290504,7.12016196791189,300.602488872302,328.513458322462,23,77,26
"Nass","SEL","SEL CLEMENTS","SEL-23-01",418,181.016829626808,218.188580234833,11.472284036075,195.70277186936,240.674286049791,17,68,34
"Fraser","SEL","SEL CULTUS-LATE TIMING","SEL-03-02",712,265.675015239562,328.064359072336,7.52942774741821,313.302912963576,342.821123594487,50,0,52
"Central Coast","SEL","SEL CURTIS INLET","SEL-19-11",550,185.408632305388,229.502347780213,9.58333427329425,210.718969277632,248.285767198051,26,76,48
"Central Coast","SEL","SEL DALLAIN CREEK","SEL-19-12",551,207.30435430697,267.945796594568,7.65271070768215,252.946175551818,282.945225563924,3,2,1
"Nass","SEL","SEL DAMDOCHAX/WINIMASIK","SEL-24-02",421,207.516617981745,249.403025383495,7.20486647602681,235.281422550484,263.524566387588,32,66,38
"Skeena","SEL","SEL DAMSHILGWIT","SEL-22-04",193,223.699694707092,253.353108202848,8.67363036955798,236.352537125969,270.353198145595,10,18,9
"Central Coast","SEL","SEL DEER","SEL-19-13",552,217.920384556097,240.514974394973,11.126182285391,218.707899872885,262.32211917556,15,57,30
"Vancouver Island & Mainland Inlets","SEL","SEL DESERTED","SEL-13-06",950,275.28876069097,238.183258882015,18.8596180936556,201.218830289304,275.148315498775,6,19,10
"Central Coast","SEL","SEL DEVON","SEL-19-14",553,180.661040830064,242.607301989593,12.2743799187134,218.549710704538,266.66492949925,29,86,52
"Central Coast","SEL","SEL DOME","SEL-18-03",533,239.030514290335,251.795302374522,8.94720045225482,234.194190535273,269.334373361227,3,0,0
"Central Coast","SEL","SEL DOUGLAS CREEK","SEL-19-15",554,196.011073460001,225.669939161742,10.7944142956049,204.512578200496,246.827173910154,2,17,9
"Skeena","SEL","SEL ECSTALL/LOWER","SEL-20-04",174,176.184237974416,258.210381017655,5.40646911676246,247.613870479799,268.806706065387,8,17,8
"Central Coast","SEL","SEL ELSIE/HOY","SEL-19-17",556,214.631392926134,252.445183477972,10.2836989030535,232.28925010347,272.60129508211,14,35,17
"Central Coast","SEL","SEL END HILL CREEK","SEL-19-18",557,171.427758728834,237.2954350027,12.6800262125298,212.442395754081,262.148388273226,17,59,29
"Central Coast","SEL","SEL EVELYN","SEL-18-04",534,200.478840562755,253.549309605706,11.2103411557673,231.577227442996,275.521615182482,49,123,58
"Central Coast","SEL","SEL EVINRUDE INLET","SEL-19-19",558,189.209690306768,247.77815794308,8.79185873694836,230.546362547501,265.010499755552,10,33,15
"Haida Gwaii","SEL","SEL FAIRFAX","SEL-17-03",821,186.166511422637,215.899727116032,8.910571097552,198.434806695037,233.363747005077,19,28,13
"Vancouver Island & Mainland Inlets","SEL","SEL FAIRY","SEL-13-07",951,222.990712036303,288.773570081765,7.12270634079103,274.812930493749,302.734255930359,25,45,22
"Central Coast","SEL","SEL FANNIE COVE","SEL-19-10",549,191.353344901198,287.567213841825,10.3475315283465,267.285880000795,307.848430288694,20,35,18
"Fraser","SEL","SEL FRANCOIS-EARLY SUMMER TIMING","SEL-06-04",NA,229.929051761476,246.849394139596,5.10208285764696,236.84897092425,256.849439403705,41,6,46
"Fraser","SEL","SEL FRANCOIS-LATE TIMING","SEL-06-05",NA,239.291340241055,263.495160355084,7.66989451628267,248.445315439615,278.514163507107,0,0,1
"Fraser","SEL","SEL FRANCOIS/FRASER-SUMMER TIMING","SEL-06-07",725,237.900096083513,262.334884558221,2.55069173817352,257.335753143056,267.334418210492,85,2,110
"Fraser","SEL","SEL FRASER RIVER MIGRATORY COUNTS<<BIN>>","SEL-03-xx",NA,252.694209014165,285.26217538557,7.87629309367782,269.824704844239,300.699870020716,25,48,56
"Fraser","SEL","SEL FRASER-EARLY SUMMER TIMING","SEL-06-06",753,234.670886004326,246.113618444355,6.63276696550844,233.112942918277,259.113602340368,53,8,55
"Nass","SEL","SEL FRED WRIGHT","SEL-24-03",422,228.030183177402,252.97734749717,9.21261282884445,234.92044889831,271.033993635431,27,62,31
"Central Coast","SEL","SEL FREEDA/BRODIE","SEL-19-20",559,220.777491458449,229.067339548149,5.90382218887045,217.495806671075,240.638943038083,10,29,20
"Vancouver Island & Mainland Inlets","SEL","SEL FULMORE","SEL-11-01",927,160.299060533195,265.184382642742,16.8237024775189,232.210046814906,298.158912962141,18,31,15
"Vancouver Island & Mainland Inlets","SEL","SEL GREAT CENTRAL/SPROAT<<BIN>>","SEL-13-xx",NA,131.667030120092,292.832717712294,14.3181328044728,264.768971680692,320.896205661954,13,29,14
"Fraser","SEL","SEL HARRISON-DOWNSTREAM MIGRATING-LATE TIMING","SEL-03-03",713,245.766710263401,264.74740934849,9.16562041294147,246.782933333443,282.711840393605,86,56,152
"Fraser","SEL","SEL HARRISON-UPSTREAM MIGRATING-LATE TIMING","SEL-03-04",714,277.17173324662,295.751420295388,15.5614013088783,265.251080921004,326.251742546438,88,6,118
"Central Coast","SEL","SEL HARTLEY BAY","SEL-19-21",560,215.960099052117,252.185236187276,10.9267453139161,230.768864098757,273.601627832542,42,111,56
"Vancouver Island & Mainland Inlets","SEL","SEL HENDERSON","SEL-13-09",953,236.125228586215,287.713584314028,13.0847551578134,262.067428070159,313.359701316885,21,72,37
"Vancouver Island & Mainland Inlets","SEL","SEL HESQUIAT","SEL-13-10",954,255.603458064327,297.201065461909,10.1873051539449,277.234063273232,317.167822405629,9,18,10
"Central Coast","SEL","SEL HEVENOR INLET","SEL-19-22",561,175.046325559112,226.868901822235,8.09056584126067,211.011366159796,242.726455495303,5,14,7
"Vancouver Island & Mainland Inlets","SEL","SEL HEYDON","SEL-11-02",928,178.315440800898,220.51027270249,9.86208317420892,201.180768086902,239.839878015777,26,41,20
"Central Coast","SEL","SEL HIGGINS LAGOON","SEL-19-23",562,179.396540328777,226.083821530941,12.0750673754463,202.416620085947,249.750599593326,3,18,9
"Vancouver Island & Mainland Inlets","SEL","SEL HOBITON","SEL-13-11",955,126.738449242227,280.804612409495,11.6812199789823,257.909816162148,303.699563121503,24,38,19
"Vancouver Island & Mainland Inlets","SEL","SEL IDA/BONANZA","SEL-12-01",937,240.521051728874,280.760924220273,7.84009658054259,265.394131302479,296.127501719529,4,13,7
"Fraser","SEL","SEL INDIAN/KRUGER-EARLY SUMMER TIMING","SEL-07-02",NA,237.509262139596,249.54453544025,7.56959107221895,234.711182385773,264.374328600691,2,0,3
"Haida Gwaii","SEL","SEL JALUN","SEL-17-04",822,137.949231435439,245.27603963647,10.3242562284317,225.040326188821,265.511870341361,17,34,17
"Vancouver Island & Mainland Inlets","SEL","SEL JANSEN","SEL-13-12",956,189.870163608966,216.689107622091,14.6271966903176,188.019897184095,245.358320348834,7,46,21
"Skeena","SEL","SEL JOHANSON","SEL-22-05",194,205.727623979631,250.104836630153,5.63501851144634,239.060027995183,261.149199327256,3,32,18
"Skeena","SEL","SEL JOHNSTON","SEL-20-05",175,210.227583854144,258.959336486373,9.18746964800657,240.951834562027,276.96662863591,16,48,26
"Central Coast","SEL","SEL KADJUSDIS RIVER","SEL-19-24",563,184.779056711528,279.424911262459,9.5585820428532,260.689910494647,298.159742426514,22,49,26
"Central Coast","SEL","SEL KAINET CREEK","SEL-18-05",535,194.70497426662,269.329304999138,12.0644224753067,245.682873506491,292.975501540139,27,51,28
"Vancouver Island & Mainland Inlets","SEL","SEL KAKWEIKEN","SEL-11-03",929,211.29871977138,272.120084023937,9.07702145327763,254.32942814746,289.911178104467,18,33,16
"Fraser","SEL","SEL KAMLOOPS-EARLY SUMMER TIMING","SEL-10-01",740,232.690699221384,252.748981000015,6.54935012432062,239.912181177238,265.585665430028,113,29,227
"Vancouver Island & Mainland Inlets","SEL","SEL KANIM","SEL-13-13",957,75.2356880156111,156.034960728116,23.2146840225339,110.534311385141,201.535862500627,1,2,1
"Central Coast","SEL","SEL KDELMASHAN CREEK","SEL-19-25",564,181.453854281505,253.802839061691,7.95467678252753,238.21150242922,269.393784053007,18,44,22
"Central Coast","SEL","SEL KEECHA","SEL-19-26",565,189.147663522555,238.812714974534,9.36790681745586,220.451503090403,257.173804099492,21,65,38
"Vancouver Island & Mainland Inlets","SEL","SEL KENNEDY","SEL-13-14",958,244.587980610295,293.720185106619,8.23110813233775,277.587165930185,309.853084673206,63,180,71
"Central Coast","SEL","SEL KENT INLET LAGOON CREEK","SEL-19-27",566,202.795409691314,272.914014178773,6.72588364005113,259.731380933121,286.096032579545,10,5,7
"Central Coast","SEL","SEL KENZUWASH CREEKS","SEL-19-28",567,165.442750489324,263.986071139791,12.8405048710528,238.819226700628,289.154207824322,3,6,3
"Central Coast","SEL","SEL KESWAR CREEK","SEL-19-29",568,170.328139092569,224.794373866455,9.58663131120072,206.004733607377,243.584239510061,10,38,19
"Central Coast","SEL","SEL KILDIDT CREEK","SEL-19-30",569,204.469021268216,251.400144804553,7.78110948230536,236.14909145292,266.651169476271,2,4,1
"Central Coast","SEL","SEL KILDIDT LAGOON CREEK","SEL-19-31",570,191.071534228542,277.912606063731,7.65323925359626,262.911397297984,292.913220443488,1,2,1
"Central Coast","SEL","SEL KIMSQUIT","SEL-18-06",536,187.855644237831,266.735644604569,13.9570224754841,239.379717145594,294.091499524779,27,76,38
"Central Coast","SEL","SEL KISAMEET","SEL-19-32",571,191.271469511325,262.765727553265,7.75143418147375,247.572626574227,277.958342924083,15,50,25
"Central Coast","SEL","SEL KITKIATA","SEL-18-07",537,194.513535481411,251.360373504866,12.5845064058182,226.694853294658,276.025911972624,40,99,50
"Central Coast","SEL","SEL KITLOPE","SEL-18-08",538,192.437278253397,241.276887729847,10.9570605968709,219.801215721654,262.752561419893,47,120,59
"Skeena","SEL","SEL KITSUMKALUM","SEL-20-06",176,236.273461282579,273.261364390179,12.813166962148,248.147622293083,298.37514217883,133,362,173
"Skeena","SEL","SEL KITWANCOOL","SEL-21-05",183,205.607324919303,246.221448775458,11.421645022805,223.835152650364,268.607925472673,11,22,10
"Skeena","SEL","SEL KLUATANTAN","SEL-22-06",195,228.453340960731,247.513143308121,11.7347644628734,224.513334125518,270.513336014292,1,4,2
"Skeena","SEL","SEL KLUAYAZ","SEL-22-07",196,223.790822432394,252.669293836919,11.734706071427,229.669321422496,275.669318408418,0,8,4
"Central Coast","SEL","SEL KOEYE","SEL-19-33",572,165.734177231523,276.968687170438,13.0968224909186,251.298915860048,302.638565276881,27,53,30
"Central Coast","SEL","SEL KOORYET","SEL-19-34",573,183.951357707176,236.323402956546,8.70823523204601,219.255275108529,253.391625137334,28,76,47
"Central Coast","SEL","SEL KUNSOOT RIVER","SEL-19-35",574,237.606542123297,251.792439583423,9.0758083353423,234.013508349371,269.653045848454,1,0,0
"Transboundary","SEL","SEL KUTHAI","SEL-28-01",1027,217.045750616301,230.143244263603,19.782606961577,186.108579668655,274.155436013818,15,0,0
"Central Coast","SEL","SEL KWAKWA CREEK","SEL-19-36",575,187.767914056359,241.326843025444,7.25435676358487,227.108516578313,255.545464449004,34,70,41
"Skeena","SEL","SEL LAKELSE","SEL-20-07",177,219.011044151181,247.762075377566,8.76802704656535,230.576744342389,264.947459498494,187,438,216
"Central Coast","SEL","SEL LEWIS CREEK","SEL-19-37",576,170.919222283677,218.339125749445,12.7418101569729,193.364870793526,243.313066040146,9,38,19
"Fraser","SEL","SEL LILLOOET/HARRISON-LATE TIMING","SEL-04-01",716,246.154545414317,274.891250260045,9.41161020697881,256.444568233259,293.337844166195,103,112,188
"Central Coast","SEL","SEL LIMESTONE CREEK","SEL-19-38",577,210.0994392678,271.737081708966,7.53993447329251,256.958711429829,286.514843753113,24,36,18
"Transboundary","SEL","SEL LITTLE TRAPPER","SEL-28-02",1028,236.859267326679,230.109501029357,20.2078792086782,185.756776930503,274.591931503424,25,0,0
"Central Coast","SEL","SEL LONG","SEL-15-01",524,218.347959922546,272.70640906586,10.4471721228993,252.229912022086,293.182857395042,54,166,85
"Vancouver Island & Mainland Inlets","SEL","SEL LOOSE","SEL-11-04",930,243.552353559244,266.46483683759,11.0931266841735,244.695912471003,288.11755090165,1,0,0
"Central Coast","SEL","SEL LOWE/SIMPSON/WEARE","SEL-19-39",578,215.509485803286,253.765075771785,9.46388347904569,235.215987195192,272.31439276525,35,87,47
"Vancouver Island & Mainland Inlets","SEL","SEL MACKENZIE","SEL-11-05",931,178.866776074314,279.536385066396,17.1334607767496,245.954820127274,313.117951921076,21,38,18
"Vancouver Island & Mainland Inlets","SEL","SEL MAGGIE","SEL-13-15",959,242.532533698881,268.493419319097,5.10167800813208,258.494250560379,278.49267778786,2,2,1
"Haida Gwaii","SEL","SEL MARIAN","SEL-17-05",823,170.26934588081,245.099927896761,8.66127140471894,228.123895254884,262.076035727202,42,124,62
"Central Coast","SEL","SEL MARY COVE CREEK","SEL-19-40",579,196.952991005957,252.94565508583,11.1595574560407,231.072885645953,274.818359433639,21,75,38
"Haida Gwaii","SEL","SEL MATHERS","SEL-17-06",824,139.81767788931,265.79764640253,5.8131542567082,254.403801645948,277.191218557503,24,31,16
"Central Coast","SEL","SEL MCDONALD CREEK","SEL-19-41",580,213.656331300752,272.257151750789,6.19558585391851,260.11377206583,284.40009063121,15,28,14
"Skeena","SEL","SEL MCDONELL","SEL-20-08",178,220.620310584216,245.203520339078,8.69159692313915,228.168024073883,262.239107380073,21,63,31
"Central Coast","SEL","SEL MCLOUGHLIN","SEL-19-42",581,184.606935770802,284.543121694488,12.7243637668135,259.603185456617,309.482613219654,20,39,19
"Vancouver Island & Mainland Inlets","SEL","SEL MEGIN","SEL-13-16",960,199.977905183569,269.132260423909,21.8937684261758,226.220546503972,312.044040108206,23,77,28
"Haida Gwaii","SEL","SEL MERCER","SEL-17-07",825,176.070597081554,256.77569071249,6.46879790170152,244.096842081823,269.454319070504,25,48,24
"Nass","SEL","SEL MEZIADIN","SEL-24-05",424,182.977029656814,254.623126085294,25.0217151867777,205.580577445362,303.665562838217,32,48,24
"Central Coast","SEL","SEL MIKADO","SEL-19-43",582,176.438632274519,246.357203654476,11.0240411501743,224.750220932302,267.964258251903,29,83,49
"Central Coast","SEL","SEL MONCKTON INLET CREEK","SEL-19-44",583,216.96287294643,278.132531279586,11.5258338255416,255.54239678549,300.723743024157,5,7,3
"Skeena","SEL","SEL MORICE","SEL-21-07",185,230.740127758974,259.680674684506,7.86398639371388,244.267336416813,275.094095844017,58,220,108
"Skeena","SEL","SEL MOTASE","SEL-22-08",197,232.305322851872,258.491188163864,6.30459292919179,246.134333625337,270.848118317908,21,59,32
"Vancouver Island & Mainland Inlets","SEL","SEL MUCHALAT","SEL-13-17",961,179.554892540846,276.518071817091,13.9424807622287,249.190749341922,303.84539559075,31,58,39
"Vancouver Island & Mainland Inlets","SEL","SEL MURIEL","SEL-13-18",962,306.710711057038,317.992520683709,5.95836443526087,306.314231310144,329.670716908938,2,14,7
"Fraser","SEL","SEL NADINA/FRANCOIS-EARLY SUMMER TIMING","SEL-06-20",727,230.480134720512,262.303006379503,7.52808108160318,247.547284575577,277.059561840594,146,0,208
"Fraser","SEL","SEL NAHATLATCH-EARLY SUMMER TIMING","SEL-05-02",718,235.192461936462,250.875267765567,10.4596738689027,230.374071607738,271.376140671792,21,4,55
"Vancouver Island & Mainland Inlets","SEL","SEL NAHWITTI","SEL-12-02",938,160.435457126327,279.591381488276,10.9133413463696,258.201261027751,300.981317197819,25,49,25
"Central Coast","SEL","SEL NAMU","SEL-19-45",584,165.492194600351,276.231791858319,14.3909641622927,248.025366226964,304.438081205094,22,46,28
"Vancouver Island & Mainland Inlets","SEL","SEL NIMPKISH","SEL-12-03",939,141.688080864294,287.755171550045,14.6061333472757,259.127073349247,316.383021634889,27,53,26
"Vancouver Island & Mainland Inlets","SEL","SEL NITINAT","SEL-13-19",963,228.514232799567,293.723917332149,8.17603219856645,277.698899333741,309.749127872161,14,20,10
"Fraser","SEL","SEL NORTH BARRIERE-EARLY SUMMER TIMING","SEL-10-03",752,226.690613504186,242.623021296794,7.13065126150607,228.64692293692,256.599107490479,40,52,76
"Vancouver Island & Mainland Inlets","SEL","SEL O'CONNELL","SEL-13-20",964,204.052945316973,257.304328926926,8.77784986330533,240.099819231922,274.508887112658,18,44,22
"Columbia","SEL","SEL OSOYOOS","SEL-01-01",1300,253.499645316625,295.58285539163,11.7346410917368,272.583277355287,318.582136522184,2,4,2
"Nass","SEL","SEL OWEEGEE","SEL-24-06",425,219.949568506872,252.315552487144,9.69343536161942,233.316439317069,271.314349293491,2,4,2
"Central Coast","SEL","SEL OWIKENO","SEL-15-02",525,237.987050181415,269.139998905393,11.35297253558,246.888180887313,291.391871773189,261,750,406
"Central Coast","SEL","SEL OWIKENO-LATE TIMING","SEL-15-03",NA,253.776911979998,285.793075617505,12.1281069252441,262.022144849668,309.564188933192,63,190,103
"Vancouver Island & Mainland Inlets","SEL","SEL OWOSSITSA","SEL-13-21",NA,172.55321165333,198.636051379072,16.4095659292642,166.473578377451,230.798743947158,5,41,24
"Vancouver Island & Mainland Inlets","SEL","SEL PACK","SEL-11-11",NA,248.502352962376,278.957967677965,10.2038323808605,258.959552509983,298.958478312537,1,2,1
"Vancouver Island & Mainland Inlets","SEL","SEL PARK RIVER","SEL-13-22",966,192.451879770322,279.547917403539,7.0665210504656,265.697767856348,293.398262646954,9,10,8
"Vancouver Island & Mainland Inlets","SEL","SEL PHILLIPS","SEL-11-06",932,198.726056865147,245.087246877617,14.795552079227,216.08782450297,274.086508254803,31,67,33
"Central Coast","SEL","SEL PINE RIVER","SEL-18-09",539,192.009268308523,229.186960784177,8.72235693968843,212.091034323339,246.282840238116,7,42,18
"Fraser","SEL","SEL PITT-EARLY SUMMER TIMING","SEL-03-05",715,225.247946694067,254.362630971782,8.80137461556335,237.112291697947,271.613343901918,59,4,141
"Central Coast","SEL","SEL PORT JOHN","SEL-19-46",585,187.141866668824,259.386098321258,12.620269818895,234.650331498744,284.121752729883,22,73,40
"Vancouver Island & Mainland Inlets","SEL","SEL POWER","SEL-13-23",967,251.639177293832,272.836382343419,12.1665791859996,248.99000387912,296.682832931212,7,27,11
"Central Coast","SEL","SEL POWLES CREEK","SEL-19-47",586,204.644240505275,218.163604504265,4.54077780685777,209.263651011272,227.063580641635,10,35,8
"Central Coast","SEL","SEL PRICE CREEK","SEL-19-48",587,198.04423008322,246.0667635905,6.8372960672124,232.665707002861,259.467994158207,34,78,37
"Skeena","SEL","SEL PRUDHOMME","SEL-19-49",416,245.359229113532,263.134231554968,8.48442253949641,246.504698095492,279.763786868144,37,110,55
"Vancouver Island & Mainland Inlets","SEL","SEL QUATSE","SEL-12-05",941,156.423064795439,269.678839785183,9.80192652492364,250.46716744478,288.890700053206,27,52,26
"Fraser","SEL","SEL QUESNEL-SUMMER TIMING","SEL-06-10",728,245.555320849258,260.820027283046,6.36247333958797,248.349676221054,273.290428646151,252,23,580
"Central Coast","SEL","SEL RODERICK","SEL-19-50",588,203.662754417077,248.452989977413,7.76137033049178,233.240682977833,263.66539409224,12,39,23
"Central Coast","SEL","SEL RYAN CREEK","SEL-19-51",589,197.846155436301,234.893792380514,9.63051483413503,216.017722865934,253.76956698373,13,37,19
"Vancouver Island & Mainland Inlets","SEL","SEL SAKINAW","SEL-11-07",933,200.899120928703,315.093013987355,15.4317576360995,284.846624182519,345.33927962918,25,37,14
"Central Coast","SEL","SEL SALTER","SEL-19-52",590,208.465731190431,224.610969316946,11.1927297177635,202.673483795859,246.548859403896,3,16,9
"Central Coast","SEL","SEL SCOULAR/KILPATRICK","SEL-19-53",591,196.027489251492,239.405873157675,10.5881288951957,218.653296446575,260.158628261257,19,65,32
"Fraser","SEL","SEL SETON-LATE TIMING","SEL-06-11",729,281.366109708716,300.427606731553,6.29276843439709,288.093714855741,312.761229433023,33,6,68
"Skeena","SEL","SEL SHAWATLAN","SEL-19-54",417,251.010323049841,271.506790055219,9.37190887523988,253.137897665991,289.875822589319,22,95,45
"Central Coast","SEL","SEL SHENEEZA INLET","SEL-19-55",592,191.205245573739,222.225452458369,9.68886830794053,203.235092977035,241.215769048671,15,54,27
"Central Coast","SEL","SEL SHIP POINT CREEK","SEL-19-56",593,182.19676644001,278.027309661705,11.2528930453589,255.971402827974,300.082887241701,11,18,9
"Vancouver Island & Mainland Inlets","SEL","SEL SHUSHARTIE","SEL-12-07",943,150.230114095225,220.595807925807,14.3129069205052,192.542186761973,248.649075049083,26,38,19
"Fraser","SEL","SEL SHUSWAP COMPLEX-EARLY SUMMER TIMING","SEL-09-02",738,235.079986537758,256.092206246211,9.70701939721565,237.0661939654,275.118011078015,213,43,403
"Fraser","SEL","SEL SHUSWAP COMPLEX-LATE TIMING","SEL-09-03",739,274.980136433333,292.233919845098,8.73735747650026,275.108888510446,309.359035248452,294,24,787
"Haida Gwaii","SEL","SEL SKIDEGATE","SEL-17-08",826,120.72280501103,270.891505664279,5.62935853674602,259.857893178564,281.925167802389,44,90,45
"Skeena","SEL","SEL SLAMGEESH","SEL-22-10",199,218.637193844132,254.942363676901,7.09882596275981,241.028563562007,268.856407957361,4,16,7
"Skeena","SEL","SEL SPAWNING","SEL-22-11",200,223.778817522419,256.984330444805,8.89604585172638,239.542770877097,274.427126195918,0,0,1
"Central Coast","SEL","SEL SPENCER CREEK","SEL-19-57",594,194.506071696985,223.526223506359,8.90543424925316,206.071448754483,240.980898592052,6,44,24
"Nass","SEL","SEL SPLIT MOUNTAIN/LEVERSON","SEL-23-02",419,239.352299546514,220.792019276655,10.5850319306888,200.044915078995,241.538459909676,2,11,6
"Central Coast","SEL","SEL STANNARD CREEK","SEL-19-58",595,217.163099526233,233.414915345294,8.41846869312682,216.914659721004,249.915132687736,5,28,11
"Skeena","SEL","SEL STEPHENS","SEL-21-09",187,234.874227405654,260.616337704438,7.0103403359757,246.876052410381,274.356643405831,140,341,167
"Skeena","SEL","SEL SUSTUT","SEL-22-12",201,216.512469287424,253.91101204732,6.74304908706105,240.694789650654,267.12716568695,6,35,20
"Skeena","SEL","SEL TAHLO/MORRISON","SEL-21-11",189,231.560011316659,253.101094950591,7.85307210033975,237.708963805618,268.493123697415,32,131,69
"Fraser","SEL","SEL TAKLA/TREMBLEUR-EARLY STUART TIMING","SEL-06-14",732,209.246691128281,221.292041373442,5.43063890705826,210.647963128317,231.936185299096,950,75,1538
"Fraser","SEL","SEL TAKLA/TREMBLEUR/STUART-SUMMER TIMING","SEL-06-13",731,245.442229910691,263.49500356425,4.48232756853877,254.709381613824,272.280399647461,157,7,336
"Central Coast","SEL","SEL TALAMOOSA CREEK","SEL-19-59",596,205.127568745013,239.697170520796,9.37878519050982,221.314705725507,258.079622144701,19,45,21
"Central Coast","SEL","SEL TANKEEAH RIVER","SEL-19-60",597,206.117478108223,250.067599999176,9.8722809068435,230.718015082254,269.41734757598,25,83,42
"Fraser","SEL","SEL TASEKO-EARLY SUMMER TIMING","SEL-06-16",734,224.076488736194,240.550405415866,10.0947055830983,220.765096681374,260.336060047102,15,14,30
"Transboundary","SEL","SEL TATSAMENIE","SEL-28-03",1029,252.560471421815,230.139821352952,19.8291090158001,186.411107351177,273.999595895671,22,0,0
"Central Coast","SEL","SEL TRENEMAN CREEK","SEL-19-61",598,209.794339478388,276.293610857033,6.37769769424733,263.792290312169,288.794010903412,3,4,2
"Central Coast","SEL","SEL TSIMTACK/LAKES","SEL-19-62",599,209.830055036915,255.717318935563,11.4550210823921,233.265554661859,278.169159512402,33,94,48
"Central Coast","SEL","SEL TUNO CREEK EAST","SEL-19-63",600,199.498907549598,250.574828600978,8.40250392696579,234.106201394543,267.043501426772,14,32,15
